timestamp,user_email,method,path,status_code,message
2025-06-02T18:54:54.837800,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T18:54:57.851160,sakiw92923@nomrista.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-02T18:55:00.175640,sakiw92923@nomrista.com,GET,http://localhost:8000/categories,200,
2025-06-02T18:55:03.113746,sakiw92923@nomrista.com,DELETE,http://localhost:8000/events/0KeuQ1fNHqwzVVX1bsZW/comment,200,
2025-06-02T18:55:05.224246,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T18:55:07.275959,sakiw92923@nomrista.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-02T18:55:09.605820,sakiw92923@nomrista.com,GET,http://localhost:8000/categories,200,
2025-06-02T18:55:35.089369,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T18:55:37.187395,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T18:55:40.234004,sakiw92923@nomrista.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-02T18:55:42.545625,sakiw92923@nomrista.com,GET,http://localhost:8000/categories,200,
2025-06-02T18:55:54.133875,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T18:55:56.197102,sakiw92923@nomrista.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-02T18:55:58.520171,sakiw92923@nomrista.com,GET,http://localhost:8000/categories,200,
2025-06-02T18:56:22.237495,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T18:56:24.350922,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T18:56:26.897976,sakiw92923@nomrista.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-02T18:56:29.237982,sakiw92923@nomrista.com,GET,http://localhost:8000/categories,200,
2025-06-02T18:57:08.927230,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-02T19:03:34.650708,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-03T17:30:09.094806,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-03T17:35:20.496437,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-03T17:44:23.719655,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-04T21:47:05.889443,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-04T21:47:07.990288,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-04T21:47:10.580972,sakiw92923@nomrista.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-04T21:47:12.973350,sakiw92923@nomrista.com,GET,http://localhost:8000/categories,200,
2025-06-04T21:57:54.628307,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-04T22:01:45.307533,sakiw92923@nomrista.com,GET,http://localhost:8000/logs,500,
2025-06-08T18:03:16.763877,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-08T18:12:16.939384,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,
2025-06-11T13:40:44.591394,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-11T13:41:44.563862,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-11T13:42:34.927996,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-11T13:44:47.067898,anonymous,GET,http://localhost:8000/auth/google_login.html,200,
2025-06-11T13:44:48.044789,anonymous,GET,http://localhost:8000/favicon.ico,404,
2025-06-11T13:45:01.386779,xavier.ricarte@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-11T13:45:03.463692,xavier.ricarte@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-11T13:45:07.814356,xavier.ricarte@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-11T13:45:10.324406,xavier.ricarte@gmail.com,GET,http://localhost:8000/categories,200,
2025-06-11T13:45:11.035486,xavier.ricarte@gmail.com,GET,http://localhost:8000/user/email,200,
2025-06-12T07:18:01.418254,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:03.540513,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:08.244106,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:18:10.333653,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:18:12.242561,testuser@gmail.com,GET,http://localhost:8000/user/email,200,
2025-06-12T07:18:13.486330,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:15.595286,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:18:17.707624,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:18:18.052236,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:19.782702,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:20.123305,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:18:21.893495,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:18:22.221803,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:18:23.132751,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:23.972521,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:18:25.214399,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:18:27.322244,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:18:35.801896,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:37.911694,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:18:40.022300,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:18:42.951491,testuser@gmail.com,POST,http://localhost:8000/events/0EV6KCayRW5N9tKaUKx9/register,200,
2025-06-12T07:18:45.063353,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:18:47.174698,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:18:49.242919,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:19:02.930397,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:19:04.993391,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:19:07.083445,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:19:09.958527,testuser@gmail.com,POST,http://localhost:8000/events/0EV6KCayRW5N9tKaUKx9/register,200,
2025-06-12T07:19:12.117013,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:19:14.244286,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:19:16.352642,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:19:35.390168,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:19:37.484479,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:19:39.613728,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:19:42.586785,testuser@gmail.com,POST,http://localhost:8000/events/0EV6KCayRW5N9tKaUKx9/register,200,
2025-06-12T07:19:44.932942,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:19:46.993225,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:19:49.042653,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:52:46.299469,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:52:48.456287,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:52:52.906467,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:52:54.966158,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:52:55.070961,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:52:57.169294,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:52:59.271097,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:53:00.037889,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:53:02.130971,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:53:04.237911,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:53:24.637575,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:53:26.710023,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:53:28.812855,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:53:30.926203,testuser@gmail.com,POST,http://localhost:8000/events/1Nxx5reD4fPrxWEq86mD/register,500,module &#x27;google.cloud.firestore&#x27; has no attribute &#x27;client&#x27;
2025-06-12T07:54:11.808876,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:54:13.905151,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:54:16.011894,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:54:18.113088,testuser@gmail.com,POST,http://localhost:8000/events/16U2LAVegVsNOmRywfP3/register,500,module &#x27;google.cloud.firestore&#x27; has no attribute &#x27;client&#x27;
2025-06-12T07:56:10.129777,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:57:34.119950,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:57:36.196380,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:57:38.286647,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:57:40.420111,testuser@gmail.com,POST,http://localhost:8000/events/2Q21xVhwupTRNMWJpGBj/register,500,module &#x27;google.cloud.firestore&#x27; has no attribute &#x27;client&#x27;
2025-06-12T07:57:59.819949,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:58:04.538248,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:58:06.650984,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T07:58:11.298526,testuser@gmail.com,POST,http://localhost:8000/events/2Q21xVhwupTRNMWJpGBj/register,200,
2025-06-12T07:58:13.468381,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T07:58:15.563139,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T07:58:17.660565,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:00:54.276889,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:00:56.369771,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:00:58.447796,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:01:03.076750,testuser@gmail.com,POST,http://localhost:8000/events/16U2LAVegVsNOmRywfP3/register,200,
2025-06-12T08:01:05.266468,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:01:07.381329,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:01:09.496852,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:05:15.927909,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:05:18.064218,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:05:22.875145,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:05:24.949134,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:05:26.129166,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:05:27.324575,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:05:28.192810,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:05:29.399329,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:05:30.267095,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:05:31.482119,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:05:40.753758,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:05:42.814526,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:05:44.885262,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:05:49.641640,testuser@gmail.com,POST,http://localhost:8000/events/17YieR6rclgi5qu9V2I5/register,200,
2025-06-12T08:05:51.772481,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:05:53.842562,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:05:55.915556,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:06:14.545152,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:06:16.631934,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:06:18.705209,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:06:23.010873,testuser@gmail.com,POST,http://localhost:8000/events/17YieR6rclgi5qu9V2I5/register,200,
2025-06-12T08:06:25.147685,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:06:27.231864,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:06:29.310154,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:06:51.600394,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:06:53.712642,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:06:55.783977,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:06:57.864437,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:07:00.013331,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:07:02.094610,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:07:04.174702,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:07:19.164198,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:07:21.247899,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:07:23.331474,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:07:27.568133,testuser@gmail.com,POST,http://localhost:8000/events/17YieR6rclgi5qu9V2I5/register,200,
2025-06-12T08:07:29.706962,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:07:31.277703,testuser@gmail.com,GET,http://localhost:8000/user/email,200,
2025-06-12T08:07:31.792407,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:07:33.861091,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-12T08:07:35.003786,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-12T08:07:37.081803,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-12T08:07:39.153018,testuser@gmail.com,GET,http://localhost:8000/categories,403,
2025-06-13T06:52:21.290422,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-13T06:52:23.435113,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-13T06:52:28.224977,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-13T06:52:31.070118,adminuser@gmail.com,GET,http://localhost:8000/categories,200,
2025-06-13T06:52:56.288866,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-13T06:52:56.955411,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-13T06:52:58.360132,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-13T06:52:59.045971,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-13T06:53:03.372966,adminuser@gmail.com,GET,http://localhost:8000/categories,200,
2025-06-13T06:53:03.392955,adminuser@gmail.com,GET,http://localhost:8000/categories,200,
2025-06-13T06:53:15.636298,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-13T06:53:17.691501,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,
2025-06-13T06:53:20.497802,adminuser@gmail.com,GET,http://localhost:8000/categories,200,
2025-06-13T06:53:52.613387,adminuser@gmail.com,POST,http://localhost:8000/events/create,400,
2025-06-13T06:54:22.470158,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-13T06:54:53.157602,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
2025-06-13T06:54:55.305568,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,
